game,score
281,13
282,13
283,8
284,2
285,0
286,16
287,3
288,16
289,2
290,4
291,10
292,14
293,4
294,12
295,5
296,2
297,5
298,12
299,0
300,4
301,7
302,6
303,13
304,8
305,14
306,13
307,3
308,2
309,1
310,8
311,5
312,1
313,5
314,7
315,1
316,5
317,12
318,2
319,1
320,2
321,14
322,6
323,1
324,4
325,18
326,14
327,13
328,11
329,6
330,10
331,16
332,10
333,8
334,2
335,4
336,16
337,7
338,15
339,7
340,14
341,19
342,6
343,1
344,14
345,19
346,9
347,5
348,10
349,4
350,3
351,16
352,2
353,11
354,23
355,8
356,1
357,1
358,4
359,6
360,10
361,12
362,5
363,22
364,10
365,9
366,8
367,15
368,13
369,13
370,5
371,15
372,19
373,2
374,13
375,16
376,11
377,14
378,5
379,12
380,7
381,11
382,2
383,15
384,1
385,7
386,17
387,5
388,10
389,8
390,14
391,9
392,11
393,15
394,13
395,12
396,11
397,11
398,14
399,22
400,11
401,1
402,8
403,23
404,2
405,7
406,8
407,2
408,3
409,5
410,9
411,8
412,17
413,12
414,6
415,5
416,2
417,12
418,15
419,14
420,20
421,13
422,4
423,7
424,5
425,8
426,9
427,10
428,15
429,7
430,10
431,20
432,14
433,10
434,7
435,5
436,6
437,16
438,13
439,15
440,14
441,13
442,9
443,10
444,14
445,8
446,7
447,5
448,7
449,10
450,9
451,16
452,12
453,11
454,14
455,9
456,9
457,16
458,22
459,1
460,19
461,12
462,14
463,1
464,1
465,11
466,12
467,9
468,3
469,14
470,15
471,7
472,13
473,16
474,2
475,18
476,6
477,7
478,7
479,2
480,1
481,6
482,24
483,18
484,9
485,14
486,3
487,19
488,4
489,24
490,13
491,14
492,11
493,14
494,8
495,20
496,5
497,17
498,11
499,5
500,2
501,28
502,16
503,20
504,7
505,19
506,2
507,20
508,21
509,12
510,3
511,22
512,17
513,33
514,15
515,18
516,11
517,13
518,15
519,13
520,10
521,11
522,6
523,24
524,12
525,16
526,2
527,14
528,20
529,13
530,5
531,10
532,12
533,14
534,13
535,16
536,8
537,21
538,22
539,11
540,15
541,23
542,14
543,8
544,20
545,2
546,15
547,14
548,2
549,22
550,17
551,17
552,15
553,5
554,10
555,9
556,16
557,12
558,7
559,13
560,5
561,8
562,18
563,20
564,8
565,9
566,17
567,12
568,25
569,27
570,4
571,1
572,23
573,21
574,10
575,26
576,13
577,10
578,12
579,23
580,12
581,11
582,17
583,13
584,23
585,15
586,10
587,21
588,14
589,11
590,19
591,10
592,12
593,12
594,15
595,22
596,17
597,13
598,1
599,11
600,11
601,26
602,20
603,10
604,14
605,22
606,22
607,6
608,4
609,15
610,5
611,10
612,21
613,16
614,15
615,3
616,27
617,23
618,26
619,11
620,7
621,17
622,7
623,10
624,7
625,13
626,27
627,13
628,16
629,7
630,9
631,15
632,10
633,33
634,11
635,5
636,15
637,10
638,18
639,9
640,0
641,10
642,7
643,9
644,10
645,22
646,9
647,15
648,11
649,1
650,1
651,26
652,5
653,7
654,19
655,12
656,12
657,6
658,5
659,15
660,10
661,14
662,14
663,19
664,22
665,24
666,20
667,16
668,15
669,9
670,5
671,24
672,8
673,16
674,7
675,15
676,21
677,11
678,16
679,7
680,20
681,8
682,15
683,18
684,14
685,12
686,3
687,14
688,18
689,23
690,11
691,9
692,15
693,13
694,2
695,13
696,12
697,9
698,8
699,7
700,13
701,0
702,8
703,10
704,21
705,10
706,16
707,13
708,13
709,14
710,21
711,16
712,14
713,8
714,9
715,8
716,22
717,21
718,21
719,10
720,12
721,14
722,9
723,9
724,25
725,10
726,9
727,12
728,13
729,18
730,9
731,6
732,17
733,11
734,20
735,21
736,14
737,7
738,9
739,15
740,11
741,12
742,8
743,22
744,10
745,9
746,16
747,10
748,22
749,9
750,21
751,17
752,16
753,10
754,17
755,14
756,11
757,3
758,10
759,15
760,13
761,13
762,16
763,3
764,25
765,19
766,6
767,27
768,11
769,7
770,41
771,16
772,16
773,6
774,3
775,6
776,10
777,16
778,9
779,7
780,6
781,2
782,10
783,17
784,7
785,16
786,8
787,4
788,19
789,17
790,13
791,16
792,3
793,10
794,9
795,14
796,1
797,14
798,1
799,12
800,7
801,13
802,25
803,6
804,3
805,13
806,18
807,15
808,4
809,7
810,11
811,6
812,14
813,20
814,15
815,26
816,3
817,3
818,6
819,17
820,4
821,11
822,19
823,7
824,15
825,21
826,13
827,1
828,9
829,13
830,15
831,19
832,14
833,5
834,8
835,16
836,14
837,22
838,10
839,20
840,9
841,12
842,1
843,26
844,21
845,13
846,3
847,20
848,11
849,17
850,13
851,7
852,11
853,14
854,8
855,10
856,14
857,4
858,7
859,21
860,14
861,14
862,21
863,2
864,0
865,19
866,22
867,1
868,25
869,10
870,24
871,7
872,15
873,17
874,12
875,18
876,14
877,6
878,13
879,22
880,26
881,14
882,19
883,12
884,11
885,12
886,19
887,15
888,12
889,10
890,9
891,20
892,10
893,14
894,19
895,15
896,15
897,10
898,22
899,14
900,13
901,16
902,10
903,4
904,5
905,4
906,11
907,15
908,13
909,14
910,31
911,17
912,21
913,11
914,7
915,16
916,1
917,20
918,9
919,13
920,13
921,4
922,20
923,9
924,15
925,8
926,6
927,9
928,8
929,15
930,8
931,21
932,14
933,13
934,22
935,14
936,13
937,9
938,18
939,1
940,16
941,7
942,7
943,0
944,22
945,27
946,16
947,8
948,19
949,14
950,11
951,21
952,5
953,3
954,11
955,11
956,20
957,20
958,20
959,17
960,11
961,9
962,19
963,2
964,11
965,6
966,16
967,11
968,17
969,0
970,20
971,5
972,10
973,7
974,20
975,28
976,12
977,14
978,11
979,13
980,16
981,2
982,25
983,2
984,16
985,17
986,23
987,11
988,13
989,3
990,9
991,22
992,8
993,4
994,23
995,21
996,9
997,22
998,14
999,24
1000,21
