game,score
281,9
282,21
283,6
284,3
285,25
286,10
287,17
288,24
289,11
290,11
291,15
292,11
293,4
294,19
295,2
296,17
297,24
298,22
299,1
300,11
301,8
302,11
303,17
304,10
305,23
306,7
307,18
308,17
309,19
310,6
311,8
312,8
313,5
314,3
315,14
316,20
317,9
318,9
319,7
320,5
321,13
322,21
323,11
324,23
325,11
326,9
327,12
328,13
329,11
330,19
331,17
332,15
333,10
334,19
335,2
336,16
337,13
338,6
339,21
340,5
341,15
342,14
343,12
344,2
345,10
346,30
347,15
348,16
349,9
350,10
351,19
352,10
353,5
354,19
355,8
356,12
357,20
358,18
359,15
360,13
361,0
362,7
363,12
364,19
365,18
366,8
367,5
368,12
369,4
370,23
371,13
372,17
373,18
374,11
375,33
376,12
377,26
378,5
379,11
380,8
381,19
382,11
383,28
384,1
385,12
386,21
387,28
388,18
389,24
390,25
391,5
392,15
393,3
394,6
395,9
396,14
397,7
398,13
399,13
400,23
401,11
402,22
403,13
404,14
405,11
406,2
407,11
408,19
409,14
410,11
411,15
412,12
413,14
414,13
415,14
416,11
417,14
418,23
419,20
420,9
421,21
422,11
423,16
424,10
425,20
426,16
427,0
428,13
429,12
430,7
431,3
432,1
433,2
434,20
435,6
436,10
437,24
438,13
439,16
440,3
441,1
442,10
443,18
444,9
445,9
446,10
447,21
448,25
449,4
450,9
451,23
452,4
453,3
454,10
455,19
456,15
457,9
458,16
459,5
460,8
461,11
462,14
463,1
464,3
465,34
466,16
467,14
468,23
469,10
470,5
471,14
472,14
473,15
474,14
475,14
476,17
477,23
478,10
479,17
480,15
481,14
482,7
483,8
484,11
485,13
486,12
487,4
488,12
489,19
490,13
491,7
492,17
493,10
494,13
495,12
496,17
497,22
498,13
499,8
500,16
501,9
502,27
503,12
504,8
505,9
506,13
507,15
508,6
509,10
510,5
511,15
512,15
513,7
514,16
515,11
516,19
517,11
518,12
519,17
520,11
521,19
522,4
523,12
524,21
525,7
526,5
527,18
528,12
529,13
530,16
531,10
532,23
533,11
534,6
535,13
536,12
537,11
538,20
539,20
540,17
541,15
542,23
543,15
544,18
545,22
546,20
547,17
548,15
549,12
550,14
551,8
552,11
553,13
554,12
555,7
556,15
557,13
558,8
559,7
560,12
561,10
562,15
563,10
564,4
565,14
566,3
567,5
568,12
569,13
570,9
571,24
572,6
573,24
574,2
575,20
576,19
577,9
578,15
579,7
580,17
581,17
582,11
583,21
584,9
585,7
586,17
587,14
588,26
589,20
590,16
591,16
592,15
593,22
594,12
595,13
596,16
597,10
598,6
599,9
600,21
601,28
602,6
603,12
604,14
605,10
606,22
607,6
608,13
609,8
610,16
611,6
612,25
613,14
614,6
615,3
616,19
617,19
618,19
619,16
620,13
621,11
622,15
623,8
624,23
625,4
626,19
627,21
628,19
629,2
630,8
631,21
632,13
633,13
634,9
635,10
636,8
637,19
638,21
639,15
640,20
641,13
642,19
643,9
644,18
645,22
646,17
647,18
648,16
649,10
650,12
651,14
652,10
653,21
654,9
655,20
656,8
657,9
658,31
659,15
660,16
661,34
662,18
663,1
664,13
665,9
666,14
667,13
668,4
669,20
670,23
671,23
672,19
673,10
674,22
675,10
676,16
677,8
678,2
679,4
680,24
681,16
682,15
683,20
684,13
685,15
686,14
687,15
688,18
689,8
690,13
691,15
692,8
693,9
694,12
695,13
696,28
697,13
698,11
699,10
700,12
701,6
702,8
703,15
704,9
705,19
706,20
707,13
708,17
709,8
710,23
711,20
712,18
713,15
714,20
715,10
716,12
717,9
718,13
719,18
720,9
721,16
722,19
723,6
724,9
725,14
726,26
727,9
728,11
729,9
730,9
731,12
732,6
733,9
734,24
735,3
736,6
737,17
738,22
739,15
740,8
741,9
742,15
743,8
744,12
745,25
746,4
747,18
748,26
749,18
750,8
751,14
752,11
753,6
754,3
755,0
756,3
757,9
758,15
759,22
760,13
761,2
762,7
763,16
764,13
765,20
766,12
767,13
768,14
769,19
770,10
771,9
772,32
773,12
774,14
775,18
776,16
777,17
778,9
779,14
780,20
781,12
782,7
783,6
784,22
785,14
786,8
787,15
788,19
789,13
790,3
791,13
792,10
793,14
794,14
795,10
796,4
797,18
798,13
799,16
800,15
801,16
802,14
803,21
804,9
805,14
806,26
807,8
808,17
809,10
810,16
811,28
812,9
813,14
814,12
815,14
816,19
817,27
818,14
819,30
820,6
821,5
822,15
823,2
824,20
825,21
826,10
827,2
828,19
829,23
830,8
831,15
832,15
833,20
834,15
835,3
836,18
837,8
838,22
839,21
840,26
841,14
842,26
843,21
844,26
845,5
846,2
847,14
848,14
849,13
850,14
851,5
852,18
853,18
854,11
855,2
856,12
857,10
858,12
859,10
860,15
861,11
862,11
863,14
864,14
865,13
866,6
867,22
868,14
869,19
870,7
871,20
872,3
873,19
874,6
875,7
876,5
877,18
878,19
879,10
880,19
881,15
882,11
883,20
884,13
885,13
886,11
887,17
888,18
889,20
890,13
891,9
892,13
893,20
894,10
895,10
896,13
897,16
898,7
899,10
900,7
901,26
902,12
903,21
904,11
905,5
906,13
907,4
908,14
909,7
910,12
911,8
912,13
913,7
914,10
915,9
916,19
917,1
918,15
919,1
920,13
921,21
922,16
923,16
924,19
925,12
926,14
927,1
928,13
929,17
930,16
931,17
932,9
933,5
934,31
935,14
936,9
937,10
938,12
939,14
940,4
941,9
942,7
943,17
944,14
945,7
946,11
947,15
948,14
949,18
950,15
951,11
952,21
953,17
954,5
955,14
956,17
957,12
958,8
959,19
960,8
961,11
962,9
963,9
964,11
965,13
966,13
967,16
968,16
969,20
970,14
971,21
972,1
973,11
974,10
975,14
976,6
977,22
978,7
979,11
980,7
981,8
982,16
983,22
984,13
985,20
986,7
987,6
988,8
989,13
990,14
991,11
992,14
993,8
994,7
995,14
996,11
997,12
998,16
999,9
1000,7
